Post_ID,Post_Text,Post_Comments
101768433554_10156001688983555,Guten Tag  Ich habe vor kurzem bei Ihnen einen Telekom-Vertrag abgeschlossen.  Allerdings habe ich bislang noch kein LTE empfangen können. Selbst an stellen  an denen LTE zur Verfügung steht (Vergleichshandy).  Die Einstellungen (APN etc) sind korrekt eingestellt. Bei dem Endgerät handelt es sich um ein iPhone X.  Liebe Grüße,"['Habe vor ca. 2 Stunden einen Anruf von euch erhalten: Problem gelöst. Danke trotzdem!', 'Alles klar, danke für die Rückmeldung! Sollte mal wieder was sein, kannst du mir gerne schreiben. Dir noch einen schönen Abend. :) Liebe Grüße Mira M. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hallöchen Marc, dir erstmal ein frohes Neues! Besteht das Problem denn immer noch? Mögliche Updates schon draufgezogen? Liebe Grüße Mira M. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001576113555,Was kann ich tun  um schnellst möglich nicht mehr Kundin (seit 1986) sein zu müssen?,"['Kündigen wäre eine Option. Oder nicht mehr zahlen. Dann stellen die alles ab', 'Hallo Dina, warum möchten Sie uns verlassen? Können wir Sie umstimmen? Den Vertrag können Sie nur zum Ende der Laufzeit kündigen. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001521863555,Online wird mehr gespendet – nämlich im Schnitt genau 58 Euro pro Spende. Das sind genau 23 Euro mehr als offline. Unsere Zahl der Woche.  Das ist natürlich nur ein positiver Aspekt der Digitalisierung. Mehr gibt es in unserem Special: http://bit.ly/2CdxuGr  ^alice,"['Hallo Lena, ich schaue im System nach. Schicken Sie mir bitte Ihre Rufnummer per Privatnachricht http://m.me/telekomhilft zu. Dabei bitte folgenden Hinweis http://bit.ly/DMBlogPK beachten. Viele Grüße Elvira H. von Telekom hilft http://www.facebook.com/telekomhilft', 'Wie kann ich Telekom erreichen ohne Kunde zu sein? Mir wird trotz fristgerechter Kündigung seit Oktober monatlich die Rechnung abgebucht. Dabei besitze ich das Handy gar nicht mehr um das es geht. Unmöglich!', ""Hi Aleksandar, that sounds awful. But I'm sorry, we don't have any connections to T-Com in Montenegro. This is an independent company. I hope that your problems can be solved soon. Best regards, Inga Kristina J. von Telekom hilft https://www.facebook.com/telekomhilft"", 'Can someone tell that idiots in T-Com in Montenegro how to fix optic internet??? We have problem more than 3 months with internet and when you call them they say how everybody call them for the same problem few months.', 'Telekom-hilft —- da gehört sowas hin. Hier wird dir keiner helfen.', 'Eben...wen interessiert das hier.....Qutennörgeler....man man man....', 'Eine ordentliche Fristsetzung nach BGB machst du ebenfalls nicht über Facebook.  Kopier deinen Text und schreibe ihn per Mail oder Post an die Telekom. SO kann jeder gelernte Kaufmann über deine Frist nur gähnend hinwegsehen.', 'es vergeht kein tag wo so ein blödsinn unter einem post der telekom steht. was hat der post mit dem beitrag zu tun. nutz die kanäle wie schon beschrieben...per post oder bei telekom hilft.', 'Nicht bei Facebook schreiben sondern einen Anwalt mit der Stornierung beauftragen. Dann wird auch storniert.  Die Telekom kann den Vertrag nicht einhalten,somit ist der hinfällig.', 'Hallo Tobias, ich habe Ihnen bereits unter http://bit.ly/2AbtbWM geantwortet. Viele Grüße Dilber S. von Telekom hilft https://www.facebook.com/telekomhilft', 'Guten Abend, Ich hatte so eben ein sehr unschönes Telefonat mit Ihrem Kundenservice bezüglich des Technikereinsatzes und der Freischaltung unseres Internetanschlusses. Am besten erläutere ich hierzu einmal die Vorgeschichte. Am 09.11.2017 habe ich telefonisch einen Vertrag bei Ihnen abgeschlossen. Erst nach über 3 Wochen meldete sich der Kundenservice bei mir und teilte mir den 15.12.2017 als Termin für den Technikereinsatz mit. So weit so gut, am 15.12.2017 habe ich dafür extra einen halben Tag Urlaub genommen. Nun war es schon 18 Uhr an besagtem Tag und es war noch niemand vor Ort. Hotline angerufen, der Techniker kommt nicht ( kann man natürlich dem Kunden nicht vorher mitteilen), dazu die Aussage, ich würde direkt Anfang der folgenden Woche einen Anruf erhalten mit einem neuen Termin. Der Anfang der folgenden Woche verging ohne einen Anruf seitens der Telekom. Ich griff erneut zum Hörer um mir 30 Minuten den grauenhaften Klingelton reinzuziehen, anschließend war ich immer noch nicht klüger außer, dass mich die Telekom AUF JEDEN FALL vor Weihnachten noch kontaktieren wird mit einem neuen Termin. Ich bin natürlich wieder blauäugig gewesen und habe das dem pinken Riesen geglaubt. Bis heute hatte ich keinerlei Antwort bekomm, somit habe ich einen letzten Anruf unternommen und mich sage und schreibe 50 Minuten durch die Warteschleife der Hotline gequält, um mir nun mitteilen zu lassen, dass der Leitungsschaden bei uns in der Nähe im Januar nicht repariert werden wird und es so oder so keinen Technikertermin vor dem 08.03.2018 geben wird. Als ich höflich dann um die Stornierung bittere, hat mich der absolute Schlag getroffen. Das sei nicht möglich, da das Widerrufsrecht bereits abgelaufen sei... Wenn das Premium-Service ist dann weiß ich auch nicht... Ich hatte bisher nicht eine Minute lang irgendein Service in Anspruch genommen und soll nun nicht stornieren können obwohl ich über 4 Monate warten soll bis der Anschluss steht? Ich bitte Sie somit, dass sie den Auftrag stornieren und mich somit wenigstens als ihren Mobilfunk-Kunden halten können. Alternativ können Sie gerne dafür sorgen, dass der Anschluss bis spätestens 08.01.2018 aktiv ist....', 'Hallo Aslan, dazu habe ich Ihnen hier http://bit.ly/2ABTlTa geantwortet. Viele Grüße Elvira H. von Telekom hilft http://www.facebook.com/telekomhilft', 'telekom hat den schlechtesten versand partner das ist GLS weil ich warte immer noch auf meine simkarte aber ich werde mein widerruf heute einreichen', 'Und warum Spende ich online lieber etwas? Weil ich mich für meinen Teil viel sicherer fühle wenn ich via Paypal irgendwo Geld anonym hinschicken kann.  Bei Hinz und Kunz am Stand die alle möglichen Daten von einem wollen und meistens noch Abos gehe ich grundsätzlich weiter. Was dann mit dem Geld passiert und ob es wirklich dort ankommt wo es gebraucht wird ist wieder eine ganz andere Geschichte.  In diesem Sinne allen ein guten Rutsch 🎊', 'wir wünschen der TELEKOM AG   ein frohes neues jahr  u das die  warteschleifen bei der  COMPUTER HILFE abteilung 2018 kürzer werden  u  die wiederholten missverständnisse sich reduzieren   mfg brandt']"
101768433554_10156001436123555,bin ein wenig enttäuscht - wenn mal ein Telekom-Vertrag gekündigt wird  dann klingelt jeden Tag das Telefon  um durch Zugeständnisse den Vertrag doch verlängern uz können. Ich habe nun seit 3 Jahren Entertain Magenta Zuhause S und stelle fest  dass man mittlerweile für exakt denselben Betrag die bessere Variante M bekäme - einen Hinweis zur Umstellung hat man mir jedoch nie gegeben - Bestandskunden werden wohl leider nicht mehr geschätzt...,"['Das ist auch meine Erfahrung. Sie werden schlecht beraten. Ich habe den Eindruck, dass die Bestandskund*innen durch höhere Beiträge, die Lockangebote für Neukund*innen finanzieren.', 'Hallo Thorsten, Sie müssen nicht enttäuscht sein. Die Kollegen haben sich aber jetzt mit Ihnen in Verbindung gesetzt? Können wir Sie dennoch zum Bleiben überreden? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001391973555,"""so ein M... seit 2  Stunden warte ich auf einen Rückruf  um ein Problem zu klären und Umsatz zu machen .. .. erst werde ich 3 x aus dem Telefonat mit der Hotline geschmissen und jetzt wo der Rückruf nach 2 Stunden kommt  spricht keiner mit Mir! sondern erst nach 30 Sekunden sagt eine Stimme:  Wir haben Sie leider nicht erreicht  Sie können gerne einen neuen Rückruftermin vereinbaren  .. ..   man man man   Bitte ruft mich unbedingt nochmal an .. .. NR kennt Ihr ja ",['0']
101768433554_10156001275243555,Wieso ist ständig Ausfall?  Reinste Reinfall seid ihr!   Der Service gleich 0  Mitarbeiter haben anscheinend nur klatschen gelernt  und verstehen einen kaum!    Wofür zahle ich überhaupt?  Für NIX   Einmal hab ich angerufen  Mitarbeiter hatte keine Ahnung  plötzlich hieß es : Wir haben Feierabend melden Sie sich morgen nochmal 🤬🤬🤬   Nicht mal ne Gutschrift oder sonst was...  Halsabschneider  Pfui 🤮🤮🤮🤮,"['Drecks Verein! Hätte ich lieber die monatliche Rechnung gespendet...', 'Das glaub ich dir...na ich werd sehen ob due Rechnung morgen per Mail kommt wenn ni Ruf ich wieder an aber brauchen mir ni ankomm das ich doppelt zahle', 'Hallo Nicole, bedingt durch die Feiertage kommt auch die Rechnung etwas später. :) Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Das leuchtet mir ein Herr Türkan Ü. aber wenn ich die Rechnung nich pünktlich überweise wird mir das Internet gesperrt aber ich hab mir anderweitig helfen könn....danke', 'Hallo Nicole, entschuldigen Sie bitte, dass ich erst jetzt antworte. Ich freue mich, dass Sie sich anderweitig helfen konnten. Sollte noch mal was sein, dann melden Sie sich gerne wieder. Ich wünsche Ihnen ein schönes Wochenende. Viele Grüße Ann-Christin G. von Telekom hilft https://www.facebook.com/telekomhilft', 'Irgendwie kenn ich das....normal kommt meine Rechnung immer zum 26 des Monats per Mail jetzt im Dezember hab ich keene bekomm hab angerufen und was war 45 min und länger in der Warteschleife', 'Hallo Bianca, schade, dass wir uns in so einem Ton unterhalten. Ich denke, der Vergleich ist hier nicht passend. Die Menschen, die nur klatschen lernen, können ganz bestimmt nichts dafür, dass Ihnen nur das Klatschen beigebracht wird. Wenn Sie Hilfe brauchen, gerne. Aber wir sollten schon sachlich bleiben. Worum geht es bei Ihnen überhaupt? Wie kann ich Ihnen weiterhelfen? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001254343555,Hallo liebe Telekom  nachdem ich zum vierten mal bei eurer Hotline aus der Leitung geschmissen wurde  stößt es mir nicht nur langsam sondern extrem sauer auf. Hotlinemitarbeiter Nummer 1:  Was wollen sie eigentlich? Sein sie froh das wir so einen tollen Service haben  aber ein problem sehe ich hier nicht wir konnen ihnen das bieten! Oh nein doch nicht nur das teuere Angebot..  Zufriedenheit? mit nichten. Ein schwarzes Schaf kann es ja Überall geben. Hier war der Punkt wo ich gekündigt habe. Anschliesend kam eine sms ich solle doch noch mal anrufen. Hotlinemitarbeiterin 2 leider etwas verschnupft ( an dieser Stelle Gute Besserung). War drauf und dran mir zuhelfen doch dann wurde ich aus der Leitung geschmissen. Hotlinemitarbeiter 3 :  Da kann ich ihnen nicht helfen  weil die Technik nicht mit spielt. Telefone und PC´s Funktionieren nicht bis nur teilweise  Ich sollte doch am nächsten Tag anrufen weil es nicht möglich ist mein Anliegen zu bearbeiten. Gesagt getan rief ich vor knapp einerhalb Stunden wieder an. Wo das dicke Ende auf mich gewartet hat. Hotlinemitarbeiterin 4:  Ja die andere Abteilung meldet sich in 2-3 Werktagen bei mir!  Jetzt far ich mch warum bekomme ich eine Nachricht wo mir gesagt wird ich solle doch noch mal anrufen um darüber zusprechen  Ich kam der bitte nach und bekamm 3 von 4 mal mehr oder weniger zu verstehen das es die leute an der Hotline nicht interessiert und sie miene Aufregung nicht verstehen. Man zahlte bei der Telekom nunmal schon viel mehr als bei der Konkurenz und bekommt weitaus weniger und als Bestandskunde wird man gefühlt ausgenommen wie eine Weihnachtsgans. ich war immer zufrieden mit der Netzabdeckung den Kundendienst kann man bis auf wenige Ausnahmen getrost in die Tonne treten. Dieser Beitrag ist nicht böswillig gemeint aber ich hoffe jetzt endlich mal eine Vernünftige Auskunft und eine ordentlichen Ansatz für eine Lösung zu bekommen.,"['Sorry😅 Anfangs um eine Vertrags Verlängerung und das ich doch zurück Rufen sollte und seit Her is nix passiert', 'Hallo Harald, bitte entschuldige die späte Antwort. Wird noch Hilfe benötigt? Dann sende mir bitte eine PN mit einer Rückrufnummer. http://m.me/telekomhilft Es grüßt Wiebke S. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001229883555,Seit 2.12. weder Telefonie noch Internet vorhanden. Ein neuer Router benötigt 2 Wochen um anzukommen und es stellt sich nach ca. 20 Telefonaten mit dem Kundenservice der Telekom UND Technikereinsatz vor Ort heraus das der Router defekt sei. WIE KANN DAS SEIN?! 😡 heute ebenfalls schon zwei mal angerufen mit der Abfertigung „Ihr Problem liegt in einer höheren Klasse  da kann ich Ihnen leider nicht helfen. Rufen sie doch nochmal an oder warten sie darauf das sie jemand zurück ruft.“ Unglaublich!!,"['Ein neuer Router wurde am 30.12. raus geschickt. Ich hoffe damit wäre das Problem dann behoben. Mal sehen wann er diesmal ankommt.', 'Hi Ma Riie, entschuldige bitte meine späte Reaktion. Läuft denn aktuell wieder alles oder kann ich noch irgendwo unterstützen? Grüße Bernd M. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001173843555,Very poor service,"[""I live in Siegen Sandstrasse 108, I have booked for the internet connection in my house.A guy came to my house was very rude. Also you guys don't provide the mobile number of concerned technician..and I have tired to call your customer care..after waiting for half an hour also..no one received the call...worst experience"", 'Well, am sorry. :-/ Is everything okay now or do you need further help? Johannes P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hello Somnath , i’m sorry to hear that. Would you mind telling me what happened? I would gladly help. Best regards Katja M. from Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156001109533555,Hallo Leute es kann nicht sein das ich seit 3 Tagen versuche anzurufen  1 5 Stunden + 2 5 Stunden und heute schon seit 45 min und nix passiert!!!! Das ist euer Service ???????? Werde gleich sofort kündigen den festnetzvertrag !!!!!!!!!!!!! Der Rückruf ist auch eine laberei!!!  Eine Frechheit was ihr euch da erlaubt !!!!!!,"['Tolle Antwort !!! Eine andere Möglichkeit als anzurufen hab ich auch nicht.... Die Kündigung ist raus!!! Service fängt an wenn man etwas verkauft und nicht BIS man etwas verkauft...', 'Hallo Ayhan. Ich habe dir bereits hier http://bit.ly/2zLmFWR und auf die Direktnachrichten geantwortet. Viele Grüße Marcus W. von Telekom hilft https://www.facebook.com/telekomhilft', '""Dann wünsche ich dir baldige erfolgreiche Loslösung von dem Laden! Als ich mich vor 1,5 Jahren von der Telekom trennen wollte, hat es ca. 9 Monate gedauert, bis das """"System"""" die Kündigung kapiert hat. In der Zeit war ich gefühlte 100 Mal im Shop (neben der Hotline-Beschäftigungstherapie). Sooo frei habe ich mich da nicht gefühlt....""', 'Dito!! 😨', 'Ich habe gerade gekündigt. Die Freiheit der kleinen Frau.']"
101768433554_10156001099928555,In mehr als einer halben Million Briefen und E-Mails haben wir in den ersten drei Quartalen 2017 Kunden gewarnt  deren Rechner von Cyberkriminellen missbraucht wurden. 💻 Warum wir das tun  und welche Cyberschweinereien 2017 besonders zugenommen haben  lest ihr in unserem Blog. ^alexia,"['Hallo Frank, ich habe Ihnen bereits hier http://bit.ly/2CMtw8P geantwortet und Ihnen meine Hilfe angeboten. Viele Grüße Ann-Christin G. von Telekom hilft http://bit.ly/VI6JR6', '""Ihr solltet auch mal vor den kriminellen in euren Kundenzentern warnen. Da braucht man nur einmal mit """"ja"""" antworten und schon hat man einen Internetanschluss gebucht, obwohl man nur eine Störung melden wollte.""', '""Schöner und ausführlicher Text, allerdings hier unter diesem Beitrag nicht wirklich passend. Wende dich mal an Telekom-hilft oder suche bei Möglichkeit den nächsten T-Shop auf. Ansonsten mal einen """"netten Brief"""" an die Zentrale schicken. :)""', 'Hast dich im Post vertan. Beitrag passt absolut null hierzu', 'Hallo Tobias, ich habe Ihnen bereits unter http://bit.ly/2AbtbWM geantwortet. Viele Grüße Dilber S. von Telekom hilft https://www.facebook.com/telekomhilft', 'Guten Abend, Ich hatte so eben ein sehr unschönes Telefonat mit Ihrem Kundenservice bezüglich des Technikereinsatzes und der Freischaltung unseres Internetanschlusses. Am besten erläutere ich hierzu einmal die Vorgeschichte. Am 09.11.2017 habe ich telefonisch einen Vertrag bei Ihnen abgeschlossen. Erst nach über 3 Wochen meldete sich der Kundenservice bei mir und teilte mir den 15.12.2017 als Termin für den Technikereinsatz mit. So weit so gut, am 15.12.2017 habe ich dafür extra einen halben Tag Urlaub genommen. Nun war es schon 18 Uhr an besagtem Tag und es war noch niemand vor Ort. Hotline angerufen, der Techniker kommt nicht ( kann man natürlich dem Kunden nicht vorher mitteilen), dazu die Aussage, ich würde direkt Anfang der folgenden Woche einen Anruf erhalten mit einem neuen Termin. Der Anfang der folgenden Woche verging ohne einen Anruf seitens der Telekom. Ich griff erneut zum Hörer um mir 30 Minuten den grauenhaften Klingelton reinzuziehen, anschließend war ich immer noch nicht klüger außer, dass mich die Telekom AUF JEDEN FALL vor Weihnachten noch kontaktieren wird mit einem neuen Termin. Ich bin natürlich wieder blauäugig gewesen und habe das dem pinken Riesen geglaubt. Bis heute hatte ich keinerlei Antwort bekomm, somit habe ich einen letzten Anruf unternommen und mich sage und schreibe 50 Minuten durch die Warteschleife der Hotline gequält, um mir nun mitteilen zu lassen, dass der Leitungsschaden bei uns in der Nähe im Januar nicht repariert werden wird und es so oder so keinen Technikertermin vor dem 08.03.2018 geben wird. Als ich höflich dann um die Stornierung bittere, hat mich der absolute Schlag getroffen. Das sei nicht möglich, da das Widerrufsrecht bereits abgelaufen sei... Wenn das Premium-Service ist dann weiß ich auch nicht... Ich hatte bisher nicht eine Minute lang irgendein Service in Anspruch genommen und soll nun nicht stornieren können obwohl ich über 4 Monate warten soll bis der Anschluss steht? Ich bitte Sie somit, dass sie den Auftrag stornieren und mich somit wenigstens als ihren Mobilfunk-Kunden halten können. Alternativ können Sie gerne dafür sorgen, dass der Anschluss bis spätestens 08.01.2018 aktiv ist....', 'Niemals auf Gratis-Dienste verlassen. Selbst Hand anlegen und frei von irgendwelchen Anbietern sein. Schon ist man sorgenfrei.', 'GMAIL sortiert nur aus, kein E-Mail-Dienst löscht selbstständig E-Mails.', 'Hallo Frank, haben Sie die Einstellungen schon mal überprüft? Schauen Sie mal hier http://bit.ly/2A91JJn Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Ihr tragt aber auch dazu bei, wenn ich nur sehe wieviele Spams ich in dem Telekom mail Postfach habe, während das Gmail Konto fast Spamfrei ist', 'Hatte ich auch im Postfach... Einfach löschen und gut. 😵 😵', 'Hallo Sylvia, diese Mails sind uns schon bekannt und unsere Spezialisten sind auch schon dran. Trotzdem danke für deine Meldung. Viele Grüße Katja M. von Telekom hilft https://www.facebook.com/telekomhilft', '""Und prompt bekomme ich heute eine Email an meine gmx-mail von no-reply@telekom.de mit dem Betreff """"Sperrung Ihres Anschlusses"""" und einer zip-Datei im Anhang. Wen das nicht stutzig macht... Bei anderen Unternehmen hat man die Chance solche Mails zu melden. Geht das bei der Telekom auch?""', 'Rückrufservice per App, Telekom Hilft auf facebook, chat oder Videochat.... sind alternativen....', 'Hallo Pascal, können wir Sie aktuell noch unterstützen? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Herrlich wieder bei der Telekom. 45Minuten Wartezeit und nach 7 Minuten fliegt man einfach aus der Warteschlange. #servicewüste #telekom', 'Hääää......???', '', 'Das mit dem Beschweren üben wir aber nochmal. 🤔', 'Hallo Muosa, wie kann ich weiterhelfen? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Das Internet hat seit 15 Tagen nicht mehr funktioniert und du liegst pünktlich. Warum sollte ich jemanden anrufen, um zu stehlen, weil ich dich bezahle und du lügst?', 'Laaaaangweilig.....', 'Eure eigenen Router haben nur SMB V1 (Smart in dem Fall, welcher der neueste ist), welches den Angriffsvektor für WannaCry darstellt und euer Puls Tablet kam nicht über Android 5.0.1 raus. So viel zu Sicherheit.', 'Max Wimmer und lesen deine offensichtlich noch nie. 🤣', 'Anna Ge wie meinst du das? 😀', 'Wow. Ihr habt mit einer halben Million E-Mails 2017 Kunden gewarnt? Das sind ja kapp 250 Mails pro Kunde. So so ... .-)', 'Wenn telekom den internetzugang stalkt']"
101768433554_10156001076443555,Ihre Techniker kamen bei dem ersten Versuch am 5.12.17 gar nicht ohne sich abzumelden usw. .  Der neue Termin war am 21.12.17 dieser wurde abgesagt am 20.12.17 und das Beste  der Techniker rief mich am 21.12.17 an ob ich denn zu Hause sei er würde gleich kommen  leider fuhr ich auf Grund des Anrufs wieder zur Arbeit.  Und der 3te Fall war am 27.12.17 der Techniker kam nicht weil ihre Mitarbeiterin wohl den Termin nicht freischaltete. Am 27.12.17 habe ich dann einen neuen Termin erhalten für den 6.1.18 damit ich nicht wieder frei nehme und niemand erscheint.  Ich frage mich ob man mir da nicht irgendwie mal entgegen kommen kann. Ich warte nun schon seit langem auf meinen Anschluss!  Es kann doch nicht so schwer sein abzusagen und die Kunden nicht so zu verärgern. Ich habe schon keine Lust mehr überhaupt die ersten 3 Monate zu zahlen da mir ja schon 3mal der Techniker Termin versagt blieb.,"['Hallo Dennis, um was geht es genau? Bereitstellung? Störung? Gerne schaue ich mir die Situation detaillierter an. Hierzu senden Sie mir bitte Ihre Festneztrufnummer per DM http://m.me/telekomhilft Gruß Oliver I. von Telekom hilft www.facebook.com/telekomhilft', 'Es handelt sich also um eine Bereitstellung? Sind schon irgendwelche anderen Daten zugestellt worden? Gruß Oliver I. von Telekom hilft www.facebook.com/telekomhilft', 'Ich will mich eigentlich nur Beschweren', 'Die Zugangsdaten kamen und der Hybrid Router', 'Ah ok, grundsätzlich läuft also Alles? Gruß Oliver I. von Telekom hilft www.facebook.com/telekomhilft', 'Läuft ist übertrieben gesagt...es ist ein Anschluss der Neu ist und von daher wäre ein Techniker mal nett gewesen wir haben ja schon eine Wartezeit ab 13.11. im Prinzip', 'Hallo Dennis, ohne Rückrufnummer kommen wir hier leider nicht weiter. Bitte über die PN die Rückrufnummer mitteilen. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Habe keine Festnetznummer', 'Nicht da wo ich wohne', 'Ah das ist ja Mist das tut mir leid', 'Dennis geh zu Vodafone die sind schnell 👍 t offline braucht keiner sind eh zu teuer', 'Kam auch einfach kein Techniker um einfach mal das Netz freizuschalten?', 'Es kam 2x keiner dann hat es immer mindestens 1 Woche gedauert bis ein neuer Termin frei war... wirklich schrecklich. Und dann gab es eine Entschädigung von ganzen 20 Euro obwohl wir es 7 Wochen nicht nutzen konnten.', 'Bei uns kam es bisher nicht zu einem Besuch eines Technikers', 'Hallo Sonja, vielen Dank für die offenen Worte. Ich kann deinen Ärger verstehen. Bitte entschuldige die Unannehmlichkeiten. Gerne schaue ich nach, was da vorgefallen ist. Hierzu benötige ich deine Rufnummer per PN unter http://m.me/telekomhilft beachte bitte http://bit.ly/DMBlogPK Viele Grüße Dilber S. von Telekom hilft https://www.facebook.com/telekomhilft', 'Liegt wohl am Namen 🤣😂 Benni & Ich hatten genau das selbe Problem... haben ganze 7 Wochen gewartet bis es ging 😫']"
101768433554_10156001062063555,+++ Servicewüste Telekom +++  Die Telekom ist ausgezeichnet mit dem besten Kundenservice? Ich frag mich nur wo?   Es ist schon schlimm genug das die Telekom als führender deutscher Netzanbieter es nicht hinbekommt in allen größeren Ortschaften entsprechend schnelles Internet anzubieten.  Umso schlimmer ist es aber das die Telekom sich querstellt und die Leitung nicht früher an einen anderen Anbieter (unter voller Bezahlung der noch ausstehenden Vertragslaufzeit) freigibt!!  Auch ist ihr Kundendienstmitarbeiter Herr Hahn alles andere als kompetent und serviceorientiert....wenn man einem Mitarbeiter der Telekom erklären muss das 370kB/s heutzutage kein ausreichender Internetanschluss ist  finde ich das sehr schade  ebenso wenn man 5x mal betonen muss das der aktuelle Anschluss der Telekom unzureichend ist und wir auch ohne diesen auskommen würden (Herr Hahn betonte 5x das es möglicherweise dazu kommen kann  das wir dann einige Zeit keinen Anschluss haben).  Ihr Verhalten ist geschäftsschädigend! Firmen ohne ausreichenden Internetanschluss können nicht wirklich gut arbeiten!  So sehr ich die Produkte Enterain und Mobilfunk mochte  desto erschütterter bin ich von dem Service Ihres Unternehmens. Ein Wechsel zur Telekom  sobald sie in der Lage wären  entsprechendes Internet am Standort bereitzustellen  ist damit ausgeschlossen!  Die aktuellen Mobilfunkverträge werden jetzt auch gekündigt  in der Hoffnung das es in Deutschland einen Anbieter gibt der den Wunsch des Kunden respektiert!  Bye Bye Telekom!,"['Hallo, leider kann ich keine Direktnachricht an eure Seite verschicken. Wie können wir trotzdem ins Gespräch kommen?', 'Bitte die Daten hierher senden: http://m.me/telekomhilft Dann können wir dort miteinander schreiben. Ich wünsche noch einen schönen Abend. Viele Grüße Natalie P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hallo Mark Us Ri, Sie schreiben hier von diversen Themen, zu denen ich nicht einzeln Stellung beziehen möchte. Was den Ausbau unserer Netz innerhalb Deutschland angeht, so haben wir gerade im Jahr 2017 einen beachtlichen Beitrag geleistet, um viele Ortsnetze mit Glasfaserleitungen zu versorgen.  Persönliche Angriffe auf unsere Mitarbeiter lesen wir hier gar nicht gerne, ich kann Ihnen aber gerne anbieten, mir Ihren Vorgang ganz unvoreingenommen anzuschauen, wenn Sie mir eine Rückrufnummer per Direktnachricht mitteilen, unter der ich Sie erreichen kann. Bitte keine anderen Kundendaten http://bit.ly/DMBlogPK Ich freue mich auf Ihre Rückmeldung und melde mich gerne telefonisch bei Ihnen. Beste Grüße Tobias H. von Telekom hilft']"
101768433554_10156000923263555,Hallo  da man bei euch weder über Telefon noch über Chat zeitnah jemanden erreichen kann muss ich mich nun hierüber melden  da ich berufstätig bin und für die Klärung keine 45 Minuten Wartezeit erübrigen kann. Meine Mutter hatte bislang noch einen analogen Anschluss  wurde von einem Mitarbeiter überzeugt  auf VDSL umzusteigen  was für sie mit 75 Jahren selbst schwierig ist. Uns wurde am Telefon unter anderem zugesichert  dass diese Umstellung erst Mitte bis Ende Januar 18  evtl. sogar erst im Februar 18 erfolgen wird. Sie hat bislang keine schriftliche Vertragsbestätigung erhalten  heute Nacht kam dann auf ihrem Handy eine SMS an  dass heute (!) geschaltet wird. Sie ist völlig durcheinander und ich muss nun schauen  dass wir das heute alles einrichten. Erst mal danke für diese vorausschauende Planung und den super Informationsfluss!!  Außerdem wurde ihr von der Mitarbeiterin am Telefon eine Gutschrift für den Wechsel zugesichert  das können wir ohne die Vertragsbestätigung natürlich nicht nachprüfen. Und dass sie ab Umstellung kostenlos auf Handys anrufen kann  wie ihr versprochen wurde  zweifele ich angesichts der Übersicht auf Eurer Internetseite (sie erhält Magenta M und hat keinen Handyvertrag bei euch) stark an. Wir benötigen daher dringend eine Information zu diesem abgeschlossenen Vertrag und bitte nicht telefonisch bei meiner 75jährigen Mutter  da sie wirklich gut hört  SMS nur mit Lupe lesen kann und zudem nicht technisch firm ist! Eine Rufnummer per PN  unter der ich eine kompetente Person erreichen kann wäre wünschenswert.  Danke,"['Hallo Patricia, entschuldigen Sie zunächst meine späte Antwort. Aktuell erreichen uns viele Anfragen, daher kann es zu Verzögerungen kommen. Wenn Sie uns eine Rückrufnummer über diesen Link http://m.me/telekomhilft zuschicken, können wir uns gerne mit Ihnen in Verbindung setzen, um alles Weitere zu klären. Achten Sie bitte auf folgende Infos http://bit.ly/DMBlogPK Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156000757348555,30 Jahre mit Euch ohne jegliche Probleme - Danke + ein schönes 2018!,"['Hallo Santino, wir wünsch auch ein schönes neues Jahr. Vielen Dank für die lieben Worte. :) Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
