SichterGruppe,SichterName,Host,kind,Datetime,Content,Url,Authorid,Tag,entryid,Id,TwistId,TopicId,TopicName,IsInitialEntry,IsPrivate
,,www.facebook.com,1,02.09.2016 17:51:30,"Ich bekam überhöhte Rechnungen . Auf der Rechnungen standen Firmen drauf die ich Bezahlen musste ohne zu wiesen was das für Firmen waren . Und ohne eine Leistung zu bekommen . Nach 5 Monaten habe ich den Vertrag gekündigt weil keiner von der Telekom mir einen Vertrag vorzeigen konnte von den anderen Firmen die laut meine Rechnungen Geld von mir haben wollten . Ich wurde Jahre lang von der Firma EOS - SAF deswegen belästigt und unter Druck gesetzt . Jetzt wurde ich gezwungen und erpresst das ich 396 Euro überweisen musste ohne eine Leistung von der Telekom zu erhalten . Wenn man gezwungen wird Geld zu überweisen ohne jemals eine Leistung zu erhalten ist das nicht Strafbar ? Und mit dem Inkasso mochte die Telekom jetzt mein Leben kaputt machen . Ich bin ein ehrlicher Mensch und wenn ich Schulden habe dann würde ich meine Schulden auch bezahlen aber ich habe keine Schulden . Ich mache keine Schulden weil Schulden setzten mich unter Druck . Ich bin ein kranker Mensch und Leben in einer Einrichtung für Psychisch und Behinderte Menschen . Kann deswegen auch nicht mehr Arbeiten . Und werde von der Telekom als Verbrecher behandelt . Warum ? Telekom verarscht mich , ich bekomme keine Leistung von der Telekom ich muss aber bezahlen und werde als Verbrecher behandelt . Ist das OK . Ich musste jetzt 396 Euro bezahlen für nichts . Die Telekom schuldet mir jetzt 396 Euro oder eine Leistung . Ich kann bald unter der Druck von der Telekom nicht mehr . Die Telekom soll endlich aufhören mich zu Belästigen und MEIN GELD zurück geben und mich in Ruhe lassen . Ich finde das Traurig das so eine große Firma wie die Telekom so mit den Menschen umgehen darf und so ans Geld dran kommt mit Erpressung und Druck . Geld was denen nicht gehört . Telekom Motte lautet laut meine Erfahrung ( Geld ohne Leistung ) und viel viel Stress ... Ich Warne Euch alle vor der Telekom , die Telekom geht über Leichen um ans Geld dran zu kommen . Geld was denen nicht gehört . Das ist hier eine Hilfe Schrei , weil ich nicht mehr unter den Druck von der Telekom kann ... und das die Telekom mich endlich in Ruhe lassen soll und mir MEIN GELD zurück geben soll",https://www.facebook.com/101768433554/posts/10154443310628555#pid=101768433554&uid=101768433554_10154443310628555&aid=123664171420312&vid=2&wid=101768433554,8801569.0,,d8e3dd08-b201-4af7-baee-48987b5c0b1d,30004527,3755de80-38d2-4f8a-b820-0bdb944d51f1,1,Client 388,True,False
,,twitter.com,1,25.10.2016 17:52:00,"Wenn es denn Tweet an @Telekom_hilft nicht gesendet wird , weil wir von Telekom Internet haben",https://twitter.com/_MoritzHD/status/790944006511493120#aid=4408156223,9235234.0,Prio-Fall,d965b85a-3a7b-48bb-9a6a-756aee196514,31947078,3d39b9e8-e5bd-4500-978e-096cf3a06f68,551631,Alle,True,False
,,twitter.com,2,25.10.2016 17:55:13,@Telekom_hilft https://t.co/hsEIn2oZ8B http://pbs.twimg.com/media/CvoAHYeWgAEwpzn.jpg,https://twitter.com/_MoritzHD/status/790944815198375936#aid=4408156223,9235234.0,abgelegt durch Sichter,e574757a-125c-4e62-b9ca-d8b589e07284,31947354,3d39b9e8-e5bd-4500-978e-096cf3a06f68,551631,Alle,False,False
,,twitter.com,2,25.10.2016 17:56:55,@Telekom_hilft 3mb kommen an https://t.co/chcGTIUkUf http://pbs.twimg.com/media/CvoAgDOXEAIrZcy.jpg,https://twitter.com/_MoritzHD/status/790945243923374080#aid=4408156223,9235234.0,abgelegt durch Sichter,0adc91ca-3f3e-4531-81af-39b2a7ce133d,31947363,3d39b9e8-e5bd-4500-978e-096cf3a06f68,551631,Alle,False,False
,,twitter.com,2,25.10.2016 17:57:43,@Telekom_hilft https://t.co/9HjeyTXxeJ http://pbs.twimg.com/media/CvoAm7mW8AE-pYW.jpg,https://twitter.com/_MoritzHD/status/790945444318834693#aid=4408156223,9235234.0,abgelegt durch Sichter,2d631c59-2e06-4047-b5e1-096a7488e61b,31947463,3d39b9e8-e5bd-4500-978e-096cf3a06f68,551631,Alle,False,False
,,twitter.com,3,25.10.2016 19:26:40,übermitteln Sie mir doch gern per DM eine Rückrufnummer https://t.co/APzMTVBGGh . ^ jl,https://twitter.com/Telekom_hilft/status/790967829487050753#aid=123675232,254012.0,,f33f6e9a-d7da-479b-b48b-a1a256b40a88,31955772,3d39b9e8-e5bd-4500-978e-096cf3a06f68,551631,Alle,False,False
,,twitter.com,3,29.11.2016 14:33:03,WLAN LED leuchtet am Router ? ^ et,https://twitter.com/Telekom_hilft/status/803592610870923264#aid=123675232,254012.0,,011c1bb0-a8e9-4b31-85be-a9eb190a21f1,33550620,3d39b9e8-e5bd-4500-978e-096cf3a06f68,551631,Alle,False,False
,,twitter.com,1,12.09.2016 18:06:08,@Telekom_hilft seit Mittwoch kein Telefon und Internet . Telekom schießt heute Störungdmeldung ohne dass sich was geändert hat ...,https://twitter.com/laptopnutzer/status/775364884003426305#aid=288811715,8870873.0,Prio-Fall,6f2ff26b-9370-4b67-a4ac-b4457b9f5aa0,30329852,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,True,False
,,twitter.com,3,12.09.2016 18:22:21,einfach so schließen wir Störungsmeldungen nicht . Was war denn die letzte Info der Technik ? ^ mr,https://twitter.com/Telekom_hilft/status/775368966571192320#aid=123675232,254012.0,,a55f1021-7b91-4a94-a39a-6214cbd34c49,30330505,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,4,12.09.2016 18:31:52,@Telekom_hilft Techniker hat sich seit unserem Anruf am Donnerstag keiner gemeldet,https://twitter.com/laptopnutzer/status/775371359459368960#aid=288811715,8870873.0,,3d88bf85-faab-433e-996e-63f71ee905f2,30330809,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,3,12.09.2016 19:14:11,schick ' mir doch bitte per DM die Rufnummer zum Anschluss . Ich hake da noch mal nach . :) ^ mr,https://twitter.com/Telekom_hilft/status/775382007249526784#aid=123675232,254012.0,,ccba65da-9445-4385-8670-2d1fe142bd43,30332508,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,4,13.09.2016 21:23:57,"@Telekom_hilft vielen Dank , es klappt wieder alles , das nächste mal dann gleich über diesen Weg ...",https://twitter.com/laptopnutzer/status/775777054784626688#aid=288811715,8870873.0,,dde83043-3b6b-47e2-b679-f57064183c45,30370704,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,3,13.09.2016 21:27:54,"da bin ich wieder . Freut mich , dass alles wieder läuft . Sehr gerne beim nächsten mal wieder hier . :) Schönen Abend noch . ^ mr",https://twitter.com/Telekom_hilft/status/775778052370526208?pid=775778052370526208&uid=775778052370526208&aid=123675232,3997407.0,,42489229-b513-4479-8446-c25c04f8d043,30370786,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,3,13.09.2016 21:27:55,"da bin ich wieder . Freut mich , dass alles wieder läuft . Sehr gerne beim nächsten mal wieder hier . :) Schönen Abend noch . ^ mr",https://twitter.com/Telekom_hilft/status/775778052370526208#aid=123675232,254012.0,,330adcea-a176-4866-9fdf-7f6469b6d4f2,30370890,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
Sichter FB/TW,GK,twitter.com,4,10.10.2016 20:26:50,@Telekom_hilft seit 29.9 . ist unser Geschäft ohne tel . und Internet . Techniker trifft uns nicht obwohl immer jemand da ...,https://twitter.com/laptopnutzer/status/785547150612656129#aid=288811715,8870873.0,Prio-Fall,3fe078ef-6b8c-4c5c-aed4-4971adc8599e,31296877,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,4,10.10.2016 20:27:46,@Telekom_hilft und hinterlässt am Nachbarhaus Nachrichten . Seit Samstag angeblich Störung behoben . Wir merken nichts .,https://twitter.com/laptopnutzer/status/785547388542914560#aid=288811715,8870873.0,,941e5997-9b31-4ed7-bb47-bb2ee05451b9,31296970,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,3,11.10.2016 09:14:17,das ist mehr als ärgerlich . Übermitteln Sie mir doch gern per DM eine Rückrufnummer https://t.co/rDTqv81dCZ Ich rufe Sie an ^ rk,https://twitter.com/Telekom_hilft/status/785740288497188864#aid=123675232,254012.0,,81a44d25-fa97-4b39-825f-7ff32a9af3c1,31307811,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,3,12.10.2016 10:14:49,mein Kollege vom technischen Service meldet sich gleich bei Ihnen um einen neuen Termin zu vereinbaren . ^ rk,https://twitter.com/Telekom_hilft/status/786117912318898176?pid=786117912318898176&uid=786117912318898176&aid=123675232,9088015.0,,f61bc3f1-f5d2-4d9a-8969-58a2c4fcbb6b,31351086,4170f262-df76-49a2-a348-04fa8978e0ab,551631,Alle,False,False
,,twitter.com,1,16.10.2016 21:06:02,". @Telekom_hilft Nun tut doch endlich was , wird dringend zur #Tatort Begleitung gebraucht . https://t.co/cdZDhCrq5U",https://twitter.com/Nadjalina/status/787731342947717120#aid=42232848,186618.0,abgelegt durch Sichter,7c49588c-87da-4169-b2f4-2e41389f746e,31533348,41801a9d-a3db-46fa-bda7-0340d6bd07b3,551631,Alle,True,False
,,www.facebook.com,3,05.09.2016 14:20:01,"Timeline Photos Der Roboter für die Gute-Nacht-Geschichte am Abend , der Kühlschrank der mir bereits im Büro sagt , ob ich noch beim Supermarkt vorbei fahren muss – alle diese Neuheiten und mehr gibt es auf der IFA . Wir waren für Euch unterwegs und haben es im Blog zusammengefasst t.de/yhuYejdw ^ lena https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/01234567890_0123456789001234567890_0123456789001234567890_n.jpg?oh=c574c5b7c4bbbc6932b191e6ca6581d1&oe=01234567890F0E",https://www.facebook.com/101768433554/posts/10154453028493555#pid=101768433554&uid=10154453028493555&aid=101768433554&vid=2&wid=101768433554,1577525.0,,fcf2ff92-6f00-4832-9d4a-5b6a2c7c37a1,30081238,45649f0b-3547-474f-8e46-08c53caa7a45,1,Client 388,True,False
,,www.facebook.com,2,05.09.2016 15:02:55,Hein Kühlschrank fährt selber in den Supermarkt .,https://www.facebook.com/101768433554/posts/10154453028493555#pid=10154453028493555&uid=10154453028493555_10154453433523555&cpid=&aid=915700358480210&vid=2&wid=101768433554,16887.0,,1959e401-f863-4a6b-b99c-341b1c7fc6fa,30082952,45649f0b-3547-474f-8e46-08c53caa7a45,1,Client 388,False,False
,,www.facebook.com,2,05.09.2016 21:38:15,Ich habe keine Schulden und die Telekom lügt und behauptet das ich Schulden habe ... ist das nicht Rufmord was die Telekom macht ? ' T'''error,https://www.facebook.com/101768433554/posts/10154453028493555#pid=10154453028493555&uid=10154453028493555_10154454587843555&cpid=&aid=115452028911251&vid=2&wid=101768433554,8823870.0,,2f2363af-0db4-4660-a35e-4fed5d656853,30098005,45649f0b-3547-474f-8e46-08c53caa7a45,1,Client 388,False,False
,,www.facebook.com,2,08.09.2016 08:49:06,Ohne Glasfasertechnik keine Chance ... Der Konzern setzt lieber auf Kupferkabel ...,https://www.facebook.com/101768433554/posts/10154453028493555#pid=10154453028493555&uid=10154453028493555_10154463122393555&cpid=&aid=1488758021431289&vid=2&wid=101768433554,7282358.0,,f8caafdd-29e2-46da-8d57-fafeecd9e373,30178278,45649f0b-3547-474f-8e46-08c53caa7a45,1,Client 388,False,False
,,www.facebook.com,3,24.09.2016 09:24:00,"Timeline Photos Mutti sagte immer : "" Man bekommt im Leben nix geschenkt ! "" – wir beweisen das Gegenteil :) Allen EntertainTV Kunden und Neukunden schenken wir das BigTV Paket und brilliante HD Qualität für drei Monate . Sichert euch das Angebot bis zum 15 . Januar ! https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/01234567890_0123456789001234567890_0123456789001234567890_n.png?oh=e01234567890a9e77d01234567890ad195b8638cb57a&oe=01234567890DE0",https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618&uid=216534631691618_1294556083889462&aid=216534631691618&vid=2&wid=216534631691618,2124636.0,,30229c86-65ce-48c7-8117-87aaadc955db,30736147,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,True,False
,,www.facebook.com,2,24.09.2016 09:28:41,Buchbar über ?,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296129287065475&cpid=&aid=1482001142118739&vid=2&wid=216534631691618,6619013.0,,49ba02b0-1596-44f1-aa9d-b6414025dfce,30736150,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 09:28:45,Buchbar über ?,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296129327065471&cpid=&aid=1482001142118739&vid=2&wid=216534631691618,6619013.0,,8b3aac73-0eed-48e9-adca-6bf20ebe06f6,30736151,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 09:46:49,Z . B im Shop . Nein muss wieder rausgenommen werden . Also dafür dann wieder in den Shop . Oder eben Telefonisch :),https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296138860397851&cpid=1294556083889462_1296133420398395&aid=881633628561412&vid=2&wid=216534631691618,2220817.0,,ae10ab7c-2825-4024-9951-b80759a408bc,30736546,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 09:47:15,Endet nicht automatisch und muss gekündigt werden . Bsp . Im Shop .,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296138980397839&cpid=1294556083889462_1296135990398138&aid=881633628561412&vid=2&wid=216534631691618,2220817.0,,48972bae-e755-4598-a00d-754f0ebc056f,30736547,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 09:48:03,"Soso schenken nennt die Telekom das . Wenn ich etwas geschenkt bekomme geht es in meinen Besitz über ansonsten ist es nur geliehen . Ich verzichte auf solche "" Geschenke "" .",https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296139327064471&cpid=&aid=947007001999867&vid=2&wid=216534631691618,100246.0,,ce8f04a7-a7bf-49e2-a6f2-f49c4674a5df,30736548,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 09:48:32,Ok gut zu wissen Danke 👍,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296139447064459&cpid=1294556083889462_1296135990398138&aid=1050641278362282&vid=2&wid=216534631691618,8919185.0,,89eb8319-845c-41f4-9417-fd9fb3cdad1a,30736549,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 09:49:03,"Um 90 % der Kommentare zu beantworten : Buchbar im Shop , per Hotline oder auch Online sollte es klappen . Es läuft nicht automatisch aus und muss also gekündigt werden . Dies aber sehr unkompliziert . Dafür einfach wieder ab zum Shop oder in die Hotline . :)",https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296139633731107&cpid=&aid=881633628561412&vid=2&wid=216534631691618,2220817.0,,f2855c03-5fed-44d1-85b2-f38f0acc994a,30736550,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 10:07:49,Gerade angerufen ... . Bestandskunden 1Monat Neukunden 3 Monate frei,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296150400396697&cpid=&aid=462695480573142&vid=2&wid=216534631691618,8952101.0,,99f0da01-2173-46b7-93c9-8b53b4edeec5,30737010,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 11:08:18,Und wenn man es schon hat ?,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296178800393857&cpid=&aid=915700358480210&vid=2&wid=216534631691618,16887.0,,9d211dca-2315-45d8-afe4-0b442d7f465f,30738497,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 11:19:37,Ja Fox gibt es seit einigen wochen bei entertain im film paket 😊,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296184247059979&cpid=1294556083889462_1296180947060309&aid=388593661325569&vid=2&wid=216534631691618,2912044.0,,ec91b07f-8101-4d03-8e24-3a05e13d4d03,30738770,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 11:19:43,"Als ehemalige Hotline - Mitarbeiterin kann ich sagen , wir haben uns damals den "" Arsch "" aufgerissen . Es war immer viel zu tun und wird wohl auch immer so bleiben . Nix mit Kaffeetrinken und ruhige Kugel schieben im Callcenter oder neu Servicecenter .",https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296184330393304&cpid=1294556083889462_1296176603727410&aid=1014719445283003&vid=2&wid=216534631691618,8952513.0,,f0d63114-1be8-4ce6-9bca-29ed89632d16,30738772,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,2,24.09.2016 14:10:56,http://www.telekom.de/privatkunden/zuhause/zubuchoptionen/fernseh-optionen/tv-sender/big-tv,https://www.facebook.com/216534631691618/posts/1294556083889462#pid=216534631691618_1294556083889462&uid=1294556083889462_1296269800384757&cpid=1294556083889462_1296131280398609&aid=953837691314188&vid=2&wid=216534631691618,2179783.0,,14e46022-40f8-4b19-96d6-2368d61e4964,30743244,4bfe0d0e-e86c-4fc2-a3c6-09098f9d5738,551631,Alle,False,False
,,www.facebook.com,3,28.10.2016 14:16:22,"Süßes oder Saures ? Wenn ihr an Halloween unterwegs seid , ist euer Zuhause mit Magenta #SmartHome vor allem eins , sicher : http://bit.ly/2eyzAnZ https://scontent.xx.fbcdn.net/v/t15.0-10/p180x540/01234567890_0123456789001234567890_0123456789001234567890_n.jpg?oh=0e5f1ba3cf937a2c7707e977daaabd37&oe=588EE516",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595&uid=110926408943595_1152881051414787&aid=110926408943595&vid=2&wid=110926408943595,254008.0,,e5d5f952-3151-4612-984d-d9e6e88f0375,32130206,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,True,False
,,www.facebook.com,2,31.10.2016 16:02:36,👻,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156128714423354&cpid=&aid=845080128933024&vid=2&wid=110926408943595,6241721.0,,328c8267-f1aa-431f-a901-3a1e299df389,32229624,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,31.10.2016 17:04:19,https://scontent.xx.fbcdn.net/t39.1997-6/01234567890_0123456789001234567890_01234567890_n.png,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156173597752199&cpid=&aid=983156685036388&vid=2&wid=110926408943595,173321.0,,107bc293-dd32-4151-8ef4-3e2ce4b2eefc,32232216,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,31.10.2016 18:44:31,Nemo,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156237707745788&cpid=&aid=757177117759438&vid=2&wid=110926408943595,6844044.0,,1e554d1d-483f-4cce-a3f7-140853c51192,32236659,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,31.10.2016 18:47:55,👻,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156240277745531&cpid=&aid=509354912574426&vid=2&wid=110926408943595,8004788.0,,fc3ce77a-9bb0-4691-9a28-fe4d41736c7d,32236757,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,31.10.2016 20:02:30,Ist das jetzt Saures weil mein Internet nicht geht ? 01234567890 ..,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156294937740065&cpid=&aid=286309245075040&vid=2&wid=110926408943595,9314271.0,,c5038851-7281-41e0-9948-1a6a3987e8a7,32239797,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
Sichter FB/TW,MMS,www.facebook.com,2,31.10.2016 20:02:30,Ist das jetzt Saures weil mein Internet nicht geht ? 01234567890 ..,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156294937740065&cpid=&aid=286309245075040&vid=2&wid=110926408943595,9314271.0,,c5038851-7281-41e0-9948-1a6a3987e8a7,32239797,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 03:29:14,oben rechts 😘,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156563801046512&cpid=&aid=363102760705708&vid=2&wid=110926408943595,9316295.0,,d5c99b10-db71-426a-8c5e-0e2dc1ec2e7f,32248639,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 11:40:30,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/01234567890_0123456789001234567890_0123456789001234567890_n.jpg?oh=ecd90beeb0123456789001234567890ec87&oe=5896F2A4,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156820541020838&cpid=&aid=1165101136835997&vid=2&wid=110926408943595,7387080.0,,bfe0582e-64c2-48a7-90bf-51de46e2d7a5,32256242,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 12:31:07,saures kein problem ! ! ! EOS SAF - Betrug wollen im namen der TELEKOM 1300 euro von uns dabei sind wir seid 12 jahre keine TELEKOM kunden ! ! ! und haben auch keine offenen zahlungen . ANZEIGE GEHT RAUS ! ! !,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156852881017604&cpid=&aid=677377589033089&vid=2&wid=110926408943595,6310123.0,,6d20c57b-fdf5-4b99-8636-0eea9d7c5b78,32258029,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 13:19:18,gerade angeruffen 30 minuten zeit investiert mitarbeiterin mitgeteilt das es um EOS SAF geht und bums aufgelegt ! ! ! nun 2 ter versuch ! ! !,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156881887681370&cpid=1152881051414787_1156852881017604&aid=677377589033089&vid=2&wid=110926408943595,6310123.0,,a2630eb2-d546-4b98-a8ea-7810e71cb860,32259862,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 15:40:21,"Juhu ... endlich bin ich die Telekom los ... nur noch bis Mitte des kommenden Jahres muss ich zwangsweise bei dieser Firma bleiben , da mein Vertrag leider noch so lange läuft . 10 Jahre hatte ich nur Ärger mit den Fehlern der Telekom und dann lassen sie mich nicht mal vorzeitig aus dem Vertrag . Ich kann jedem nur raten sich einen anderen Anbieter zu suchen ... am Besten auch einen anderen Netzbetreiber , so wie ich das jetzt auch gemacht habe . Ich bekomme die 20 - fache Leistung fürs gleiche Geld ... ich hoffe nur , dass die ihren Service besser im Griff haben . Eins ist sicher ... Telekom ? Nie wieder !",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1156971601005732&cpid=&aid=10203995900714722&vid=2&wid=110926408943595,2680205.0,,75eda4f3-4464-4a59-aac7-3c872f81ca5f,32264742,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 16:56:31,"Bei uns kann man nicht mal mehr ordentlich ins Internet geschweige denn mal angenehm zocken ... Fals mein Kommentar irgendwie doch mal ins Internet gelangen sollte , möchte ich nur sagen dass ich mir nie im Leben wieder ne Leitung der Telekom hole ... Den letzten Monat vor der Kündigung wollen die uns anscheinend richtig auf die Eier gehen ... Nicht mal der Facebookfeed lässt sich ordentlich laden ... 😡",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157013301001562&cpid=1152881051414787_1156294937740065&aid=634005023413971&vid=2&wid=110926408943595,9319745.0,,03eb16a0-ebc4-4aeb-ac70-eda7f9beb1b6,32267743,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
Sichter FB/TW,MMS,www.facebook.com,2,01.11.2016 16:56:31,"Bei uns kann man nicht mal mehr ordentlich ins Internet geschweige denn mal angenehm zocken ... Fals mein Kommentar irgendwie doch mal ins Internet gelangen sollte , möchte ich nur sagen dass ich mir nie im Leben wieder ne Leitung der Telekom hole ... Den letzten Monat vor der Kündigung wollen die uns anscheinend richtig auf die Eier gehen ... Nicht mal der Facebookfeed lässt sich ordentlich laden ... 😡",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157013301001562&cpid=1152881051414787_1156294937740065&aid=634005023413971&vid=2&wid=110926408943595,9319745.0,,03eb16a0-ebc4-4aeb-ac70-eda7f9beb1b6,32267743,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 17:07:20,"Bei mir hat es letztendlich geholfen , den Stecker an der Telefon Buchse zu ziehen ... ^ ^",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157019387667620&cpid=1152881051414787_1156294937740065&aid=286309245075040&vid=2&wid=110926408943595,9314271.0,,c99ffe13-afb5-4d67-9409-d157e776f777,32268155,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,2,01.11.2016 18:53:59,Hilft bei uns schon gar nicht mehr ... Absoluter abf * ck ...,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157080384328187&cpid=1152881051414787_1156294937740065&aid=634005023413971&vid=2&wid=110926408943595,9319745.0,,b0a4da08-6fac-44a7-bddb-64c772d8da72,32278548,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,3,02.11.2016 14:54:04,"Hallo Iris , schade dass du so ein unangenehmes Erlebnis hattest ... Wurde dir bei deinem Problem geholfen ?",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157769417592617&cpid=1152881051414787_1156852881017604&aid=110926408943595&vid=2&wid=110926408943595,254008.0,,df369a48-179b-408d-91ac-b5cad8dc09b7,32323675,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
